ID_Customer,CompanyName,CustomerType,CustomerSource,Terms,Cust_Cont_ContNum_x_PrimaryPhone::Number,Cust_Cont_ContNum_x_PrimaryFax::Number
13105,JJ West Construction ,Construction ,Jot Form Website,Pay On Pickup,561-762-6454,
13106,GRW Construction/Painting,Construction ,Old customer,Pay On Pickup,425-512-4578,
13107,Land Rover of Tacoma,,,,253-722-5580,
13108,Glenn Sleeman,,,Pay On Pickup,253-261-3675,
13109,Pacific Fish Company,Construction ,,Pay On Pickup,253-229-3550,
13110,Robert Mize,,,Pay On Pickup,253-380-0656,
13111,COHO138,Corporate,Referral,,360-253-5658,
13112,RW Anderson Homes ,Construction ,,Pay On Pickup,260-383-8084 ,
,,,,,253-225-5355,
,,,,,,
13113,U-Haul Company of South Puget Sound,Corporate,,Pay On Pickup,253-330-5946,
13114,Starbucks Puyallup,,,,206-919-7419,
13116,Ahra Yim,,,Pay On Pickup,,
13117,ILWU - Local 23 ,Corporate,Referral Local 22,Pay On Pickup,253-640-6266,
13118,Art For All ,Corporate,Jot Form Website,Pay On Pickup,425-478-4485,
13119,Affordable Storage Containers  ,Corporate,Jot Form Website,Pay On Pickup,206-552-3089,
13120,Pierce County Incident Management Team,Fire/Police,Referral,Pay On Pickup,253-591-5728,
13121,Microsoft ,,,Pay On Pickup,360-829-7687,
13122,"3J&Y TOWING LLC

",,,,667-289-7037,
13123,Flip Off Arcade,,,,"(503) 505-4055
",
13124,Premier Legacy Builders,Construction ,,Prepaid,253-218-9421,
13125,Mac McCarthy,,,Pay On Pickup,206-369-0206,
13126,University Place Washington,,,,253-566-5636,
13127,,,,,,
13128,D & C Trucking,,,,253-355-1833,
13129,WooCommerce ,,,Pay On Pickup,,
13130,Kustom,Construction ,,Pay On Pickup,,
,,,,,360-908-1509,
,,,,,253-241-4524,
13131,Bikes for Kids,,,,253-848-9033,
13132,Riverton Contractors,Construction ,,Pay On Pickup,253-891-2733,
13133,Stonemeadow Farms,AMC,Referral,Net 10,425-836-6298,
13134,Lorraine Tavila,,,,253-329-1582,
13136,Shell Mays,Contract,,Pay On Pickup,253-376-8815,
,,,,,253-330-4942,
13137,Town And County Auto Repair,Events,Jot Form Website,Pay On Pickup,360-204-4747,
,,,,,360-620-5369,
13138,Seattle Fire Department,,,,214-843-6455,
13139,Charles Adams,,,Pay On Pickup,252-378-7687,
13140,,,,,,
13141,Easy Street Auto Repair ,Corporate,,Pay On Pickup,206-304-9849,
13142,HOPSNDROPS - Milton,Food Service,Old customer,Net 10,619-840-717,
13143,Special Services Landscaping,Landscaper,,,253-359-6775,
13145,Isaiah Jones,,,Pay On Pickup,206-512-4758,
13146,City of Puyallup ,Corporate,,Pay On Pickup,253-341-8570,
13147,EA Bartending Services,,,Pay On Pickup,,
13148,JKerzie Homes,Construction ,,Pay On Pickup,253-377-6400,
13149,Mountain Terrace Builders,,,,360-878-1602,
13150,PNW Baseball Dojo,,,,,
13151,Jayson Schafer,Retail,,Pay On Pickup,253-678-5411,
,,,,,253-985-7266,
13152,Mountain Heating & Cooling,Construction ,,Pay On Pickup,360-893-2636,
13153,Lalovi Esau,,,Pay On Pickup,253-533-4943,
13154,Sumner Ninjas,,,Pay On Pickup,,
13155,Lego Robotics Kids,Alaska Charter,,Pay On Pickup,315-333-7014,
13156,Peak Landscape,Construction ,,Pay On Pickup,503-840-8799ÿ,
13157,Sound Repair Service,Construction ,,Pay On Pickup,253-797-9643,
13158,Promosapien Promo Inc,,,,604-682-5105,
13159,"Fully Promoted Tacoma 
",Contract,,Pay On Pickup,253-304-3800,
13161,PowerPak,Construction ,,Pay On Pickup,845-263-9678,
13162,American Bim Construction,Construction ,Jot Form Website,Pay On Pickup,206-380-7459,
13163,Symphony North,,,,,
13164,Pacific Tech,,,Pay On Pickup,509-554-8220,
13165,Gibraltar,,,,"(206) 683-1632
",
13166,Specialty Metals Corp,Construction ,Referral,Pay On Pickup,206-423-1940,
13167,R Transport ,Corporate,Referral,Pay On Pickup,253-922-1911,C253-606-0180
,,,,,253-922-1911,C253-222-4018
,,,,,253-922-1911,C253-606-8473
13168,J.B. Hunt,Corporate,,Pay On Pickup,503-957-9281,
13169,City of Tukwila,Corporate,Referral,Pay On Pickup,206-431-3675,
,,,,,206-431-3654,
13170,,,,,,
13171,Davita Kidney Care,Medical ,,Pay On Pickup,360-621-1623,
13172,Mechanic Northwest ,Corporate,Referral,Pay On Pickup,206-212-6970,
13173,BETHEL ALLSTARS JUNIOR WRESTLING CLUB,School,Referral,Pay On Pickup,,
13174,Capstone Structures ,Corporate,Referral,Pay On Pickup,509-797-0233,
,,,,,509-830-0657,
13175,MercyHousing ,Corporate,Direct Mail,Pay On Pickup,206-838-5700,
13176,DejaVuAI Inc,Corporate,Jot Form Website,Pay On Pickup,760-382-6392,
13177,Emani Music ,,,Pay On Pickup,907-572-5457,
13178,Brittain & Co,Construction ,Old customer,Card#5709,253-445-4240,
,,,,,253-377-7777,
13179,Bullseye Abatement ,Construction ,Old customer,Pay On Pickup,253-445-4240,
,,,,,253-377-7777,
13180,Bellevue Lighting,Corporate,Adam Tiegs,Pay On Pickup,425-298-6887,
13181,Mark Retzlaff,Retail,Jotform ,Prepaid,541-221-3084,
13182,Pilchuck Glass School,School,,Pay On Pickup,360-854-5264,
,,,,,206-254-1960,
13183,"Potelco, Inc.",Construction ,Google Search,Pay On Pickup,253-337-1850,
,,,,,253-308-5895,
13184,Valor Builds,,,,206-535-7908,
13185,Division 26 Electric  ,Corporate,Jot Form Website,Pay On Pickup,206-552-8636,
13186,Pats Window Cleaning,Corporate,Walk In,Pay On Pickup,206-966-811,
13187,Bonney Lake High School Band,School,Referral (spartan band),Pay On Pickup,253-365-5088,
13188,Kali Roselle ,Retail,,Pay On Pickup,253-212-7239,
13189,Bonney Lake Wrestling ,School,,,360-931-5228,
13190,Mikalah Hede (Employee),,,Pay On Pickup,,
13191,United Drywall Plus,Construction ,Referral,Pay On Pickup,253-457-7973,
13192,Gordon Family YMCA,Events,Referral,Pay On Pickup,253-606-2351,
13193,United Wound Healing ,Medical ,,Pay On Pickup,253-905-0667,
13195,John Fowler (Camper John),personal,Walk In,Prepaid,206-200-5994,
13196,Bonney Lake HS Band,School,Referral,,,
13197,Ink Inc.,Contract,Referrral,Pay On Pickup,253-565-4000,
,,,,,253-565-4000,
13198,Designs by Michelle (DMS Embroidery),Contract,Referral Sanmar,Pay On Pickup,253-831-4170,
13199,SeaTac Electric ,Construction ,Referral,Pay On Pickup,206-406-4723,
,,,,,206-406-3413,
,,,,,253-872-5553,c: 253-405-2463
13200,"D & R Monitoring Networking, LLC ",Construction ,Referral,Pay On Pickup,253-208-9674,
,,,,,253-350-1697,
13201,2 Purple Bunnies,Corporate,,Pay On Pickup,,
13202,One to One Physical Therapy,Medical ,Drive By,Pay On Pickup,253-369-9001,
13203,Broderick Architects,,Jot Form Website,Pay On Pickup,206-682-7525,
,,,,,,
13204,Sundance,AMC,Referral,Net 10,253-952-2600,
,,,,,,
13205,"Farr Law Group, PLLC",Corporate,Google Search,Pay On Pickup,360-284-2352,
13206,Parkland ER ,Medical ,,Pay On Pickup,425-534-0821,
,,,,,712-899-2468,
13207,Alliance Funding Group,Corporate,Old customer,Pay On Pickup,253-961-6000,
13208,AST inc,Corporate,,Pay On Pickup,206-756-0256,
13209,Nori Sushi,Food Service,Google Search,Pay On Pickup,206-651-6927,
13210,Riverline,AMC,Referral,Net 10,,
13211,Vanguard,AMC,Referral,Net 10,,
,,,,,571-525-8531,
13212,Ash & River,AMC,Referral,Net 10,,
13213,Pow Town ,Retail,Google Search,Pay On Pickup,253-232-7244,
13214,"XDM Industries, LLC ",Corporate,Google Search,Pay On Pickup,206-979-0156,
13215,AMOCAT FENCING,Corporate,Google Search,Pay On Pickup,253-266-0266,
13216,Skyline Properties Inc,Corporate,Drive By,Pay On Pickup,253-670-9242,
,,,,,,
,,,,,,
13217,Foss Harbor Marina,Construction ,Old customer,Pay On Pickup,253-272-4404,
13218,ISB Science,Corporate,Other,,,
13219,Chukar Cherry Co. ,Corporate,Referral,Pay On Pickup,509-939-0076,
13220,Aquasense,Landscaper,Old customer,,253-347-1127,
,,,,,425-864-2300,
13221,Pierce County - Dept. of Communication ,Fire/Police,,Pay On Pickup,253-961-8422,
13222,Iron Horse Racing,Events,Referral,Pay On Pickup,425-305-9540,
,,,,,360-556-1454,
13223,SC Cabinetry & Design,Construction ,,,253-720-7776,
13224,Prime Time Learning Center ,School,Referral Tacoma Public school,Pay On Pickup,206-354-7561,
13225,Rat City Roller Derby,Events,Google Search,Pay On Pickup,530-615-6221,
13226,BUK Seattle ,Corporate,Jot Form Website,Pay On Pickup,206-565-7281,
13227,Team Alpha Barbell,Events,Jot Form Website,,206-437-8218,
13228,InFormula Team (exp Realty),Corporate,,Pay On Pickup,253-709-2214,
,,,,,415-272-3899,
13229,WA Small-scale Miner's Action Group ,Construction ,Google Search,Pay On Pickup,253-848-8112,
13232,Linda Wood ,School,Old customer,Pay On Pickup,253-241-5691,
13233,Jenna Larson,School,,Pay On Pickup,253-228-6145,
13234,Troutlodge,Corporate,Old customer,Pay On Pickup,,
13235,Rianna Aflague ,Person ,,Pay On Pickup,206-321-9290,
13236,"VRC Metal Systems, LLC",Corporate,Google Search,Pay On Pickup,206-817-2335,
,,,,,,
13237,North Tongass Vol. Fire Dept.,Fire/Police,,Pay On Pickup,907-228-6704,
13238,Stella Jones - WOLT,Construction,Prior Customer,Net 10,604-999-9220,
13239,Lori Woodbury ,Person ,,Prepaid,206-915-7125,
13240,Charlie Seibel ,School,Google Search,Pay On Pickup,612-432-3856,
13241,New Hope Community Development Institute ,Corporate,Google Search,,989-714-4647,
13242,Stanley Sanehi,Personal ,,Pay On Pickup,253-576-7559,
13243,"Curb Pros, LLC",Corporate,Referral,Pay On Pickup,206-719-0466,
13244,Pixel Pack Games - Joel Draper,Corporate,Erik High School Friend,Pay On Pickup,928-830-0993,
,,,,,928-830-0993,
13245,Kimberly Hobbs,Personal,,Prepaid,206-817-4663,
13246,NorthWest Samoan Section AG,Events,Google Search,Pay On Pickup,253-231-0105,
13247,L&L Hawaiian BBQ,Corporate,,Pay On Pickup,253-389-5790,
13248,Oceana,AMC,Referral,Net 10,609-812-2889,
13249,Cedardale Apartments,AMC,Referral,Net 10,253-838-5455,
,,,,,253-838-5455,
13250,Indra Construction ,Construction ,Drive By,Pay On Pickup,206-799-3720 ,
13251,Carney Badley Spellman,Corporate,Google Search,Pay On Pickup,206-607-4117,
13252,Pierce College,Emblem,Direct Mail,Prepaid,253-590-8314,
13253,BlackRock Industries,Corporate,Google Search,Pay On Pickup,253-468-5771,O253-735-7172
,,,,,,
,,,,,253-735-7172 X 101,C253-495-1001
13254,Valley Water District ,Corporate,Google Search,Pay On Pickup,253-841-9698,
,,,,,,
13255,City of Roy,Construction ,Google Search,Pay On Pickup,253-255-4152,
13256,"Pod Pack International, LLC",Corporate,Google Search,Pay On Pickup,206-909-3793,
13257,Local Home Hemo,Corporate,Walk In,Pay On Pickup,619-517-8122,
13258,Grit City Cleaning Services ,Corporate,Walk In/Drive by,Pay On Pickup,253-583-6970,
,,,,,253-583-6970,
13259,Wheel Pros ,Corporate,Walk In/Drive by,Pay On Pickup,253-231-7410,
13260,Wood and Stoane,Construction ,Google Search,Pay On Pickup,612-900-5255,
13261,Augusta Lawn Care,Landscaper,Walk In,Pay On Pickup,206-779-0683,
13262,WSU Institute of Material Research,School,Referral,Net 10,509-335-6225,
13263,Carol Carlos,School,,Pay On Pickup,206-303-8787,
13264,Lookout at the Ridge,AMC,Referral,Net 10,360-210-7477,
13265,Future Dig,Corporate,,Pay On Pickup,253-359-8719,
13266,Travis Ohlde,Personal,Jot Form Website,Pay On Pickup,253-223-8228,
13267,Looker Properties,Construction,Customer Referral,Pay On Pickup,253-535-2590,
,,,,,253-535-2590,
13268,Ironside Marine,Alaska Charter,Google Search,Pay On Pickup,907-35-4979,
13269,Jake Faccone,Retail,Google Search,Pay On Pickup,206-387-1112,
13270,"BMDCA - Bernese Mountain Dog Club of America, Inc",Events,Google Search,Pay On Pickup,425-922-5309,
,,,,,,
,,,,,603-558-0595,
,,,,,,
13271,Fenton Communication ,Corporate,Google Search,Pay On Pickup,714-471-7715,
13272,Lewis & Clark Traffic Control,Fire/Police,Jot Form Website,Pay On Pickup,253-979-7867,
13274,Benson Cromwell,Personal,,Pay On Pickup,253-332-6673,
13275,Simply Labs LLC,Corporate,Google Search,Pay On Pickup,253-806-0146,
13276,Onward Endurance,Corporate,Google Search,Pay On Pickup,206-618-0228,
13277,The Union,AMC,Referral,Net 10,503-232-3819,
,,,,,,
13278,Megan Sheridan for Milton Mayor,Events,,Pay On Pickup,253-223-1593,
13279,Cedar Falls,AMC,Referral,Net 10,(800) 257-9875,
,,,,,,
13280,Implant Dentistry Northwest ,Corporate,Drive By,Pay On Pickup,206-940-3878,
13281,BAS QUE,Food Service,Drive By,,857-423-8186,
13282,Heatherstone,AMC,Referral,Net 10,,
13283,Deer Run,AMC,Referral,Net 10,,
13284,Eagle Pointe,AMC,Referral,Net 10,,
13285,Mt Vernon Terrace,AMC,Referral,Net 10,(506) 536-1168,
,,,,,,
,,,,,(509) 536-1168,
13286,Lakeside Village,AMC,Referral,Net 10,208-664-6800,
13287,Mimi Alvarez,Retail,Wendy Referral,Pay On Pickup,919-265-3433,
13288,Lil Miss Truckin LLC,Construction ,,Pay On Pickup,564-888-3045,
13290,Pipers Drain Repair ,Corporate,Drive By,Pay On Pickup,253-876-5447,
,,,,,,
13291,Jeff Bartlett Trucking,Construction ,,Pay On Pickup,253-377-0375,
13292,Konkrete Koncepts,Construction ,Walk In,Pay On Pickup,253-222-8243,
13293,DVC Mechanical Contractor  ,Contract,Drive By,Pay On Pickup,253-397-7611,
13294,Brand Stratos,Contract,,,253-327-1511,
13295,Holy Family School ,School,Referral,Pay On Pickup,206-851-6407,
13296,Pierce County Sheriff- Peninsula Detachment ,Fire/Police,Old customer,Pay On Pickup,253-798-3850,
,,,,,253-798-3859,
13297,Bald Mountain Air Service ,Corporate,Referral,Pay On Pickup,907-435-7244, 
,,,,,Billing ONLY,
13298,Blas Lawn Care,,,Pay On Pickup,425-399-3227,
13299,Sappa ,Events,,Pay On Pickup,253-678-5586,
13300,SV Shotcrete,Construction ,Walk In,Pay On Pickup,206-396-5456,
,,,,,,
13301,Big Mountain Enterprise,Construction ,Google Search,Pay On Pickup,360-226-3049,
,,,,,360-226-3049,
13302,Roy- US ARMY,Military,Google Search,Pay On Pickup,,
13303,Carolyn Salter,Events,Google Search,Pay On Pickup,240-674-4116,
13304,Mary Robinson,Personal,,Pay On Pickup,202-329-9738,
13305,Dual Security Solutions ,Corporate,Drive By,Pay On Pickup,,
13306,Riptide Polishing,,,,,
13307,Sound Apparel LLC,Contract,,,360-915-8219,
13308,Hidden Creek,AMC,Referral,Net 10,503-844-0780,
13309,Baseline Woods,AMC,Referral,Net 10,,
,,,,,,
,,,,,,
13310,Sunridge Terrace,AMC,Referral,Net 10,,
13311,North Ridge,AMC,Referral,Net 10,503-629-7285,
13312,The Group,Contract,,Pay On Pickup,253-858-7248,
13313,Woodview,AMC,Referral,Net 10,(503) 590-1050,
,,,,,,
,,,,,,
13314,Brian Mankinen,Personal ,Google Search,Pay On Pickup,310-621-4260,
13315,Tatiana Van Campenhout- Glacier Gals,Events,Google Search,Pay On Pickup,,
13316,Custom Trucks NW,Corporate,Google Search,Pay On Pickup,253-534-5617,
,,,,,425-941-9937,
,,,,,360-808-7341,
,,,,,206-793-3755,
,,,,,206-306-4822,
,,,,,,
,,,,,253-697-9129,
13317,SideOut Tsunami,Corporate,Google Search,Pay On Pickup,206-913-3131,
13318,Rainier Family Wealth,Corporate,Google Search,Pay On Pickup,253-973-7744,
13319,Brett Skaloud,Corporate,,,309-585-5681,
13320,IamLightWhereIshouldBe.com,Retail,Google Search,Pay On Pickup,509-771-9324,
13321,"H2O Yachtwear, LLC",Contract,,Pay On Pickup,253-417-0177,
13322,Elevate Home Renovations ,,,Pay On Pickup,253-709-9589,
13323,Calco Customs,Construction ,Drive By,Pay On Pickup,253-576-0734,
13325,Karabout Gardening ,,,Pay On Pickup,425-329-1919,
13326,Ransom Studio,,,Pay On Pickup,"(603) 545-4424

 ",
13327,Turtles Jeep Club,Events,Referral,Pay On Pickup,,
13328,Lee Galt ,,,Pay On Pickup,253-970-3272,
13329,Wesley Homes,Corporate,Old customer,Prepaid,253-232-9501,(office) 206-870-1306
13330,Delta Concrete,Construction ,,Pay On Pickup,360-751-7261,
,,,,,,
13331,Tyler Ford,,,Pay On Pickup,206-310-3176,
13332,Lemon Squeezy,,,,,
13334,UPAC - University Place Aquatic Club ,School,Drive By,Pay On Pickup,601-497-9282 ,
13335,Ikonika,Corporate,Drive By,Pay On Pickup,425-654-9625,
13336,Cardinal Baths,Contract,Referral,Pay On Pickup,302-670-2666,
13337,Juniper Networks,,,,206-618-5201,
13338,Rizzlin' Raptors,School,Jot Form Website,Pay On Pickup,360-535-0581,
13339,Paul Schindler ,,,,425-891-0098,
13340,Stryker,Corporate,,Pay On Pickup,253-308-8890,
13341,Summit Sprinklers,Corporate,Walk In/ Google,Pay On Pickup,253-340-3921,
13342,Acropolis Const. LLC,Construction ,Walk In,Pay On Pickup,253-380-6547,
13343,Clover Toys ,School,Google Search,Pay On Pickup,208-602-6650,
13344,UW - School Of Medicine,School,Jot Form Website,Pay On Pickup,360-999-8200,
,,,,,,
13345,Tufts Doctor Of Physical Therapy Program - Seattle  ,School,Jot Form Website,Pay On Pickup,805-400-8565,
,,,,,617-636-6555,
13346,ZEHNERGY ELECTRIC LLC,Corporate,Old customer,Pay On Pickup,253-470-0974,
,,,,,253-740-0725,
13347,JamesHardie ,,,Pay On Pickup,253-256-9178,
,,,,,425-832-9038,
13348,Dustin Johnson,personal,,Pay On Pickup,253-906-3714,
13349,Armstrong Services,Corporate,,Pay On Pickup,360-337-0393,
,,,,,253-820-3043,
13350,Lawson Electric,Construction ,Referral,Pay On Pickup,253-847-9498,
13351,Ohana Boxing Fitness,Events,Jot Form Website,,253-306-5677,
13353,Kalani,Corporate,,Pay On Pickup,425-359-4829,
13354,,,,,,
13355,Tyrell McNair ,Personal ,,Pay On Pickup,253-205-4808,
13356,Hooman Bodaghi,Corporate,,Pay On Pickup,253-222-3595,
13357,TraxxIT,Corporate,Referral,Pay On Pickup,208-500-1558,
13358,"George Brooms Sons, Inc",Corporate,Jot Form Website,Pay On Pickup,425-750-8089,
13359,Tacoma Garden Club,Corporate,,Pay On Pickup,206-931-2518,
13360,Linda Patricelli,Personal,,Pay On Pickup,253-651-7815,
13361,Allwest Transportation,Construction ,Jot Form Website,Pay On Pickup,360-790-4081,
13362,Osborn Concrete & Consulting LLC,Construction ,Walk In,Pay On Pickup,253-548-5045,
,,,,,,
,,,,,253-548-5045,
13363,Rebar International Inc.,Corporate,Direct Mail,Pay On Pickup,206-730-2210,
13364,Resources Unlimited,Corporate,Drive By,Pay On Pickup,206-755-1196,
13365,CityU Of Seattle ,Corporate,Google Search,Pay On Pickup,206-239-4737,
13366,Max Power Electric ,Construction ,Direct Mail,Pay On Pickup,425-777-0802,
13367,Haberdash Home,Corporate,Walk In,Pay On Pickup,206-227-4804,
13368,Metro Cities Swat,Fire/Police,,,253-820-3685,
13369,North Corner Chamber Orchestra,Events,Google Search,,206-902-0593,
13370,Yard Works Inc.,Construction ,,Pay On Pickup,253-852-5339,
,,,,,253-377-8238,
13371,Planted Roots,Events,Walk In,Pay On Pickup,206-304-3521,
13372,EMF Party Rental ,Corporate,Jot Form Website,Pay On Pickup,253-797-3142,
13373,INNVOVA Architects,Construction ,E-Mail Blast,Pay On Pickup,,
13374,Precision Window Tinting,Corporate,Google Search,Pay On Pickup,253-375-5975,
13375,Region 6 Systems Integration ,Corporate,Jot Form Website,Pay On Pickup,253-222-2382,
13376,Armstrong,Corporate,Google Search,Pay On Pickup,360-337-0393,
13377,TT & T Contractor ,Contract,Jot Form Website,Pay On Pickup,206-550-1867,
13378,Davis Reunion ,Events,Referral,Pay On Pickup,,
13379,Janet Zamzow,Events,Google Search,Pay On Pickup,253-961-3205,
13380,"Experience Marketing Group, LLC ",Corporate,Drive By,Pay On Pickup,206-650-6914,
13381,England Industrial Garage Doors,Construction ,,,,
13383,Coral Slater,Construction ,Drive By,Pay On Pickup,253-880-4486,
13387,Hampton Court,AMC,Referral,Net 10,425-347-5134,
13388,Sunnydale,AMC,Referral,Net 10,206-246-1656,
13389,Mallard Pointe at Riverbend,AMC,Referral,Net 10,253-372-0221,
13390,Youngstown Flats,AMC,Referral,Net 10,206-735-7659,
13391,Keith Wambold,,Referral,Pay On Pickup,916-207-3677,
13392,Jak Inspections ,Corporate,Drive By,Pay On Pickup,253-905-4273,
13393,Realfine Painting ,Corporate,Jot Form Website,Pay On Pickup,253-352-2623,
13394,CIMCO Americas LLC,Corporate,,Pay On Pickup,13212139151,
13395,Elks Roofing ,Construction ,Referral,Pay On Pickup,253-442-4222,
13396,Ion Town Center,AMC,Referral,Net 10,,
13397,ION Queen Anne,AMC,Referral,Net 10,206-735-7659,
13398,Anthony Bluehorse ,Events,,Pay On Pickup,253-278-3678,
13399,Michaels,Corporate,,Pay On Pickup,801-448-3007,
13402,Steilacoom Kiwanis ,Corporate,,Pay On Pickup,253-380-0656,
13403,Elias Tunison,person ,,Pay On Pickup,206-795-9086,
13404,Blue Heron Bloom LLC,Food Service,Google Search,Pay On Pickup,253-376-4323,
13405,NW Furniture Bank,Corporate,Google Search,Pay On Pickup,253-433-7231,
13406,Royal Cabinets Inc.,Construction ,Jot Form Website,Pay On Pickup,253-888-5723,
13407,ALICE Technologies,Corporate,Jot Form Website,,562-536-7405,
13408,Ampersand Fitness,Corporate,Jot Form Website,,206-251-2818,
13409,Maple View Middle School ,School,,Pay On Pickup,425-413-5500,
,,,,,425-413-5500,Ext 5509
,,,,,253-740-5590 C,
13410,University Of Puget Sound,School,Google Search,Pay On Pickup,253-879-3510,
13417,Evergreen Prosthetics & Orthotics,,,,,
13419,Waste Connections,,,Pay On Pickup,,
13420,Adriyella Trujillo (Employee),,,Pay On Pickup,,
13421,"Wiesenportz Enterprises, Inc.",Corporate,,Pay On Pickup,4253011030,
13422,Konvex Wealth,Corporate,,Pay On Pickup,(253) 525-5400, (253) 645-9009
13424,Griot's Motors,Retail,Google Search,Pay On Pickup,2534261139,
13425,City of Seattle,Corporate,Google Search,,(206) 773-3522,
13427,Cole Graphic Solution ,Corporate,Referral,Pay On Pickup,925-354-0666,
13428,Camp Pamelot ,Corporate,,,425-780-9244,
